gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT4G21880,55.5033897891604,-1.61371963169754,0.559552893558274,-2.88394475352575,0.0039272764497353,0.0124635868901994,down,440.073115220784,-1.42939641488178,0.226197193478637,-6.31924911577995,2.62837280687687e-10,3.2475096932172803e-09,down
AT1G02340,131.287721357142,-1.16783855389739,0.405261637467743,-2.88169035982426,0.0039554822604435,0.0125337368050739,down,47.4467566535668,-1.59947490378101,0.488105766727038,-3.27690228801472,0.0010495268324081,0.003859096582935,down
AT4G24420,12.9177650017319,3.24346370405946,1.12662389811719,2.87892322316252,0.0039903546622436,0.0126265304506451,up,77.4151452523394,-4.05542623473982,0.494728149966751,-8.1972821538705,2.45882848477995e-16,6.133196944637641e-15,down
AT3G14280,552.09592669527,-1.01156919300622,0.351408629427925,-2.8786122715683,0.0039942907767056,0.0126336778262096,down,128.009821621342,1.04251293030201,0.302705901480904,3.44397953657924,0.0005732190853072,0.0022520264623714,up
AT3G14620,136.98155380036,-1.24766402067151,0.434097586925284,-2.87415562364381,0.0040510929470748,0.0128007965644111,down,1354.03492130382,-1.28338859166545,0.162482994735893,-7.89860251992232,2.82047742311757e-15,6.31591149786487e-14,down
AT5G43660,47.9835712963244,1.60000858432241,0.557797723108602,2.86843871539234,0.0041250310441823,0.013008960429078,up,42.4476230196203,-3.11262305553008,0.560388270383478,-5.55440436574465,2.78559968395893e-08,2.58534409237106e-07,down
AT5G18700,138.452939789967,-1.20644607899733,0.421472945874624,-2.86245200505992,0.0042037692269529,0.0132258938251503,down,625.885052774994,1.16974488433743,0.228760536713814,5.11340330435057,3.1640575579537e-07,2.48288027501357e-06,up
AT3G48580,24.6553721776053,2.37697665402801,0.830723092119478,2.86133451275981,0.0042186167780888,0.0132670653747663,up,45.403391383463,-2.49402550270568,0.50831836077502,-4.90642419231739,9.27518140059735e-07,6.70932894586846e-06,down
AT3G27830,127.443387857297,-1.13317108432474,0.396180759299232,-2.86023754997366,0.0042332378122128,0.0133056393941802,down,9217.56707967091,1.05702519449585,0.142997573070025,7.39191002897815,1.44734453147045e-13,2.7376831466506297e-12,up
AT4G19970,13.7139286847054,-5.27396698180102,1.84945120707591,-2.85163888705097,0.0043494480721441,0.0136095299898721,down,26.2357437596496,1.52910601218123,0.657376761025674,2.32607250946236,0.0200146828139791,0.0494535238021421,up
AT2G19990,7.56945272956558,-5.92424823218656,2.08235148272051,-2.84497995720049,0.0044414217636386,0.0138463529485621,down,125.653376585918,2.61777429483901,0.345209969350339,7.58313643075105,3.37299827880072e-14,6.76044012705725e-13,up
AT5G43690,17.7360571498603,-2.93884338231697,1.0332308903486,-2.84432396453558,0.0044505770915261,0.0138729810953407,down,42.8661406086038,1.1846354835269,0.492509171067525,2.40530644527729,0.016158909274503,0.0412148010782841,up
AT1G45229,65.127909055735,-1.50375352934032,0.529592858920012,-2.83945205078274,0.0045191086281688,0.0140613850953047,down,47.4933351976242,-1.68147703115913,0.485209547307166,-3.46546567455453,0.0005293140902247,0.0021037723356233,down
AT4G01230,12.1114201432863,3.56746119709501,1.25914209183672,2.83324751052609,0.0046077693092091,0.0142763136310009,up,29.0786717560632,-2.22275745582439,0.615485064296226,-3.61139138017263,0.0003045586391559,0.0012759921422858,down
AT1G04110,9.4047438983427,4.06091616420345,1.43407978474067,2.83172261921103,0.004629799237905,0.0143288513326535,up,281.947646338943,2.85108564518934,0.259014928954398,11.0074182082813,3.5194489550224396e-28,2.13772941489416e-26,up
AT3G17980,7.76005967038547,5.35675183343186,1.89540005458864,2.82618533246505,0.0047106000647017,0.0145629660777125,up,15.1695941580466,-3.22115751472687,0.922515591460609,-3.49171064916838,0.0004799378565859,0.0019274220347514,down
AT5G15240,56.8970803336685,1.46356139076518,0.517890357781402,2.82600625552279,0.0047132343594456,0.0145691167696352,up,55.0187049538624,1.68232001944825,0.456989655597298,3.68130875358526,0.0002320398071074,0.0010001845856738,up
AT1G01520,20.2796074203588,2.45190488456768,0.867952517317752,2.82492974632396,0.0047290983712343,0.0146121573631082,up,44.0570654012102,-4.62858581326869,0.703901661257604,-6.57561427685676,4.8452713198374087e-11,6.74017900208851e-10,down
AT2G40710,21.2268371036374,2.35414968574231,0.833866035825307,2.82317492810739,0.004755061938359,0.0146803360512586,up,29.7689278515468,-3.18953575900009,0.669148442235544,-4.7665593427136,1.87398552246291e-06,1.29064940584859e-05,down
AT2G13810,73.1975439303754,-5.30348993558147,1.88528365758763,-2.81309919291812,0.0049066512733769,0.0150844479147247,down,10.7605403405407,4.34382828599169,1.32911054724083,3.26822196619331,0.001082254524609,0.0039672140290143,up
AT2G41940,7.9653660130146,5.39049390774738,1.91612659695832,2.81322430172636,0.0049047425149964,0.0150844479147247,up,437.220915201555,1.07157196511862,0.227558496245116,4.70899563321235,2.48940403838485e-06,1.66829207749255e-05,up
