AT5G62520	7075.8782628423	8.67909652725098	0.248092032136044	34.983374728019	4.02720065578797e-268	9.09986260181849e-264
AT5G05410	12211.7232484074	7.41401242143563	0.223229554033462	33.2125038440218	7.10475597597994e-242	8.02695330166214e-238
AT5G19110	7087.49339674178	6.51518324821976	0.207998562428144	31.3232128730242	2.25420016041743e-215	1.69786356082641e-211
AT2G24850	9462.52357428367	10.9055470483593	0.352342073735842	30.9515889849005	2.41858428427015e-210	1.36625826218421e-206
AT3G22910	4265.19089075448	9.13605813305779	0.301998303493852	30.2520180655379	4.90797394588318e-201	2.11930590395597e-197
AT4G36010	4185.73500731821	6.6204951353609	0.218877427498099	30.2475006721211	5.62747186392983e-201	2.11930590395597e-197
AT1G80840	5022.21160407651	7.04189118536513	0.238843329471222	29.4833069064782	4.71286967850316e-191	1.52131433222082e-187
AT5G09530	6332.89409438308	-9.05500099513679	0.314259578449354	-28.8137629402316	1.44220638939405e-182	4.07351194684349e-179
AT1G16030	3368.53367487334	6.4761564571028	0.231342026203586	27.9938607065006	1.92990111328235e-172	4.84533839508089e-169
AT1G15520	2941.71348336909	7.26096979703753	0.262445735909004	27.6665565622109	1.76438418300168e-168	3.9868024999106e-165
AT4G29780	4389.68302710375	5.96337807781413	0.217188209122896	27.4571907098315	5.7014645792452e-166	1.17118448756931e-162
AT5G64750	5544.92076838982	10.5776589279377	0.3904083312057	27.0938350502681	1.16392264657137e-161	2.19166634349389e-158
AT2G30130	4815.46855001723	6.41539133777961	0.238686723715993	26.8778725431462	3.98500818490001e-159	6.9265573035385e-156
AT1G47510	2984.70067772247	7.75699022351671	0.289156226951648	26.8262949246942	1.59494031734939e-158	2.57423367220192e-155
AT4G21990	30011.1588360516	5.3786989582107	0.20274734544376	26.5290721633774	4.47902809287772e-155	6.747207919111e-152
AT5G13220	1883.33838646478	7.45333472186892	0.282260326219769	26.4058885699215	1.17261488331875e-153	1.65602536896691e-150
AT5G20230	4138.60038962165	9.4628308710283	0.360256447930343	26.2669299200384	4.57947415134393e-152	6.08692928963338e-149
AT1G32450	5572.47816393848	-5.70511430411706	0.217794294302812	-26.1949667799144	3.03252627063783e-151	3.80683131174069e-148
