gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
AT4G35110,1193.68902527295,2.49409063770499,0.224688515690648,11.1002141343925,1.2514369601735799e-28,4.23183287410038e-27,up
AT1G14160,280.082431964427,-6.8670129868046,0.618753606688051,-11.0981381160121,1.28084328213191e-28,4.31969176164964e-27,down
AT1G70590,1244.40450915072,2.4671963627766,0.222892454436042,11.0689990337226,1.77370675738853e-28,5.9729773308421996e-27,up
AT2G20630,7207.96954081514,2.61103746549865,0.236425775992139,11.0437935734446,2.34901710669098e-28,7.89857002124843e-27,up
AT5G20190,1840.72529468167,2.39685700987991,0.217353003848631,11.0274850930937,2.8163056363079e-28,9.45575663566319e-27,up
AT1G05690,147.68528769906,5.05661768665894,0.45856283188557,11.0270988729431,2.8284232494727297e-28,9.48235189096229e-27,up
AT3G23050,3959.32811100691,2.24428338379494,0.203667634153299,11.0193423374559,3.08303322191686e-28,1.0320624989990099e-26,up
AT5G18400,1817.27186491872,2.66701392357838,0.242051676254485,11.0183658500029,3.116656878634e-28,1.0417748347576e-26,up
AT2G43820,6371.37845443691,2.62102407918087,0.237913036972907,11.0167316282014,3.1737441553346e-28,1.05928985131375e-26,up
AT3G01420,9751.20622375693,-7.7385363878445,0.702477447747019,-11.0160638076902,3.19737016738367e-28,1.06560142038645e-26,down
AT5G60700,1286.52531351366,2.4134383576734,0.219118594627528,11.0143019207289,3.26054243627109e-28,1.08505474064774e-26,up
AT1G02660,499.225856263313,2.86105072229643,0.259784815021366,11.0131561079162,3.3022882299876e-28,1.0973309536e-26,up
AT2G01150,625.748280637969,2.98597573649028,0.271325259159084,11.0051520663601,3.60906545790742e-28,1.19751017748717e-26,up
AT2G33710,805.41038764114,2.79203094090295,0.253891544287867,10.9969433946067,3.9530489766931398e-28,1.30972279585569e-26,up
AT1G56010,459.812374228445,-3.0023654644192,0.273025517554445,-10.9966478273244,3.9660233490499597e-28,1.3120975636183398e-26,down
AT3G26240,302.689669381751,3.24741379741808,0.295548889052091,10.987738129666,4.37759150467835e-28,1.44614119356304e-26,up
AT3G28910,532.687138679724,2.89411072814776,0.263490908147178,10.9837214061716,4.5767316772469695e-28,1.50972013108135e-26,up
AT2G39400,762.631519477307,4.1635140159899,0.37907003557248,10.9834954633174,4.58819658892514e-28,1.51129577439289e-26,up
AT4G32440,1589.27433182942,2.29127588082277,0.208975752004833,10.964314562054,5.6728770717712695e-28,1.8658563364446e-26,up
AT3G60130,4215.33832317729,2.387016163131,0.217873749000782,10.9559603856747,6.2214896453662e-28,2.0433252910856798e-26,up
AT2G46370,5265.84305606269,2.24622589306546,0.205317908718996,10.9402336458614,7.400893227955749e-28,2.42714925078212e-26,up
AT3G49160,435.862291124437,2.99178664077356,0.273470141465636,10.9400851761709,7.41302312148075e-28,2.42760391960839e-26,up
AT5G01040,4383.78958908161,2.71592385228925,0.248353287682989,10.9357273971585,7.77796959009057e-28,2.54342982427911e-26,up
AT5G01750,3477.49574342256,2.21762601154106,0.20286704298103,10.9314257207783,8.15568433416217e-28,2.66309021986602e-26,up
AT1G02270,667.473556107323,2.59741345709482,0.237721658469885,10.9262802296319,8.63145172289908e-28,2.81437637995134e-26,up
AT1G59865,251.202750124918,8.103688866977,0.741979022605246,10.9217223399702,9.07581897560338e-28,2.95500296214314e-26,up
AT3G20570,292.932260015747,-3.60240388682429,0.330000318440475,-10.916364880642,9.62722190518769e-28,3.13002454920318e-26,down
AT5G02320,472.251681043192,2.88632042830168,0.264521977639969,10.9114579213911,1.0161348652316e-27,3.29893439867431e-26,up
AT1G79040,636.144766635944,-2.99316775743652,0.274470864311241,-10.9052294674249,1.08818368472568e-27,3.52777597418385e-26,down
AT4G02380,7596.1202597912,2.65967876669256,0.243981574594894,10.9011460029663,1.13814666929041e-27,3.68446448986906e-26,up
AT1G70410,8886.40683488723,2.15652540223437,0.197920631535577,10.8959100701269,1.2055523319870399e-27,3.89709019936754e-26,up
AT4G33440,586.21027706193,2.68872303484906,0.247368558277747,10.8692998559265,1.61434908865856e-27,5.21111885818985e-26,up
AT1G17190,11419.5315273929,2.69627409533247,0.24808456173868,10.8683671262567,1.63093576615196e-27,5.25715043822677e-26,up
AT4G12120,577.413254987784,2.70348761455665,0.248869912780507,10.8630552578729,1.72866957647558e-27,5.56424754274107e-26,up
AT1G56320,208.57941547972,-5.53652032976836,0.509844570638471,-10.8592317121963,1.80259351331293e-27,5.79394068660299e-26,down
AT3G10815,567.062694073704,2.82300754441511,0.260048762858944,10.8556853467762,1.87395710380641e-27,6.01476345420592e-26,up
