gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
AT4G36500,429.275449219027,2.11577100946134,0.221138420450829,9.56763191646197,1.09382289732363e-21,4.3158093193409e-20,up
AT1G61400,341.188758026007,-2.18649929752888,0.229085839683585,-9.54445416857233,1.3682620955890301e-21,5.3720040269417503e-20,down
AT2G14580,117.772354898639,4.00657095058348,0.420240440925819,9.53399663715544,1.51341931618392e-21,5.91273854281938e-20,up
AT4G03930,108.521653752526,-4.93558220388458,0.518236462199653,-9.52380344473548,1.66954110867636e-21,6.49081690638655e-20,down
AT1G51420,288.288839392644,2.39289800799146,0.251270214014099,9.52320599311939,1.67917072990747e-21,6.51763975506037e-20,up
AT5G38020,171.650764723666,2.80889784078801,0.295984802918193,9.49000696351415,2.3101883404416e-21,8.92338282761835e-20,up
AT5G10130,336.866512755234,2.24493801378553,0.236913933330522,9.47575341908482,2.64842488577869e-21,1.01640756347947e-19,up
AT5G59845,158.212578145885,-3.04525011218511,0.321406131111595,-9.47477293495616,2.67341509705093e-21,1.0228539126295801e-19,down
AT3G16410,337.758363849896,2.14202462496212,0.226332621957711,9.46405607125581,2.9622435489538e-21,1.12958012391496e-19,up
AT4G31940,216.986371910046,2.72571171801279,0.288117309623626,9.46042333094616,3.0669898735488e-21,1.1657980138771202e-19,up
AT1G49870,407.193024264049,2.21156368037484,0.23389279937452,9.45545859594242,3.21609069493774e-21,1.2205294273268502e-19,up
AT1G22440,605.024138350301,2.02881749761162,0.214845627234137,9.44314075054752,3.6176963308330304e-21,1.3685900017958e-19,up
AT5G47990,250.720545066419,2.36416563396798,0.250449018903929,9.43970810632267,3.73819300226747e-21,1.40970624260864e-19,up
AT1G71000,281.806728725997,-2.50192430325509,0.265075772811072,-9.43852497994336,3.78063764019697e-21,1.4212220647109e-19,down
AT5G47000,168.594859526998,-2.91130448226879,0.30931292257262,-9.41216570602631,4.86017719717098e-21,1.8099421197140202e-19,down
AT5G35480,416.164408320305,-2.54679605060834,0.270781448048253,-9.40535649308775,5.18541236282607e-21,1.92505409818073e-19,down
AT5G62340,115.546840842725,3.60572545577668,0.383386986642571,9.40492395778228,5.20678419127451e-21,1.92998673027817e-19,up
AT2G46610,412.241953916423,-2.02759371548592,0.216654080495091,-9.35866848596864,8.07478335735776e-21,2.9608779343085603e-19,down
AT1G73325,92.3204157771868,-4.80814827019916,0.513897710160898,-9.35623602738716,8.26278732752437e-21,3.02516865483642e-19,down
AT1G57590,176.339243774916,2.73286551870085,0.292155524412282,9.35414630340622,8.42775383414357e-21,3.0808409153880703e-19,up
AT2G15020,105.732334442485,-3.9626601812752,0.423731933258936,-9.35180917519775,8.61611136189074e-21,3.1400793025907503e-19,down
AT3G50940,94.340564338104,-5.09238635284912,0.54462463701641,-9.35026806856643,8.742586183609301e-21,3.1813151644655103e-19,down
AT2G43375,187.357625716412,-2.66991049450335,0.285589675842601,-9.348764049772,8.86778702717165e-21,3.22196261987236e-19,down
AT1G78290,243.541849515397,-2.35383354052475,0.252836823702106,-9.30969431611772,1.28200779758854e-20,4.58812715685696e-19,down
AT1G11080,201.700800048733,2.73285072649396,0.293795808002964,9.3018710684476,1.37995541266872e-20,4.9239036854731e-19,up
AT2G28570,279.786919304246,-2.32107540652925,0.24965206200399,-9.29724107983595,1.44137136913039e-20,5.12771623733407e-19,down
AT5G23810,351.709193532815,-2.1776612330309,0.234334892141254,-9.29294486677737,1.5007736986149902e-20,5.33109657137478e-19,down
AT3G22231,102.120566609874,5.81861038189941,0.627917778677192,9.26651638078672,1.9232479251424e-20,6.79139810962638e-19,up
AT2G19900,113.610657994663,-3.49004843500501,0.377605729445366,-9.2425727759249,2.40640181022835e-20,8.42275918063945e-19,down
AT2G27080,328.313849357426,-2.14177792896063,0.232007884423103,-9.23148768968025,2.66898791833278e-20,9.28737763826848e-19,down
AT3G49580,930.825005675252,-2.16606339461122,0.234829048719437,-9.22400106129603,2.8621621320268503e-20,9.945076019448761e-19,down
AT4G19430,2485.54864118621,-13.3108212936644,1.44850029163977,-9.18938116235784,3.9510779647240404e-20,1.36295060832265e-18,down
AT2G04050,190.773715872075,-2.72976816487717,0.297251768195518,-9.18335383317773,4.17869551705379e-20,1.4393887545106898e-18,down
AT4G28940,109.093868830926,3.55469298766292,0.387115305634922,9.1825172911537,4.2112945181135004e-20,1.44852754239031e-18,up
AT1G36675,133.513661372012,-7.08210406475266,0.775427859770795,-9.13315658641157,6.6530533266828e-20,2.26232244959039e-18,down
AT3G25930,295.965308557688,2.15810973788956,0.236326411393563,9.13190246136129,6.73059428673208e-20,2.2854340856128297e-18,up
AT2G39030,120.329037934259,-3.24317270639625,0.355460138481306,-9.12387172371176,7.24873492131817e-20,2.4474476846787298e-18,down
AT1G12290,292.660700062507,-2.2977945747757,0.252094961545424,-9.11479769642943,7.881738312223621e-20,2.65366678774457e-18,down
AT5G57790,247.198641339462,-2.28450396062475,0.25066117311423,-9.11391234726115,7.946350708436911e-20,2.66789504586635e-18,down
AT5G25090,362.76216884122,2.27367461799415,0.249686599230984,9.10611392440321,8.53856592631743e-20,2.85868313081519e-18,up
AT3G27620,123.671246688447,-3.35869509326455,0.369534995106653,-9.08897705965626,9.99752104607387e-20,3.3134099420184097e-18,down
AT4G29770,135.018569806234,-7.09960717217861,0.781132425151655,-9.08886501645382,1.0007827775104801e-19,3.3134099420184097e-18,down
AT3G24460,246.878427976919,-2.27283660808706,0.25092030677989,-9.05800187021456,1.32861977785471e-19,4.33864332656221e-18,down
AT2G07728,130.621322832906,-7.04888950682909,0.778435551429255,-9.05519987349871,1.3631790028516999e-19,4.44541611708648e-18,down
AT5G65140,203.103635973281,2.59731144266409,0.286849668982056,9.0546084709847,1.37058598722779e-19,4.46347313794195e-18,up
AT5G37440,162.189312744194,-2.74696966085935,0.303568355002402,-9.04893285348407,1.4437232032848201e-19,4.6952474912278e-18,down
AT3G58270,302.513201596314,-2.2335723174776,0.247091205602606,-9.03946505109464,1.57440386453178e-19,5.1063307948693e-18,down
AT1G80060,215.150206379641,-2.45141853938906,0.27169671484019,-9.02262856152299,1.83629320328591e-19,5.93958740591301e-18,down
AT1G24260,483.682593611379,-2.33045542704644,0.258610698743387,-9.01144244368207,2.0336381068966602e-19,6.56900882946281e-18,down
AT2G34190,340.174198048714,2.17931550865651,0.241931463857426,9.00798711299833,2.0987302120598102e-19,6.7609701608744494e-18,up
AT2G39200,242.368423038245,2.30588809451376,0.256020256288213,9.00666270686769,2.1242216954030101e-19,6.8338673977042094e-18,up
AT4G13330,284.588329362852,-2.12554068250495,0.236037957588768,-9.00507996348677,2.1550870449576402e-19,6.922067037541959e-18,down
AT2G07667,347.74496663555,-9.46957256902675,1.05479084365122,-8.97767801647506,2.7654099126955103e-19,8.813498000795e-18,down
AT5G49015,297.471786358676,2.62212445206547,0.292077125844984,8.97750703510116,2.7697095947480003e-19,8.81543169816394e-18,up
AT2G05160,94.2234839428151,4.33325974521063,0.483139818641691,8.9689559378344,2.99338269867192e-19,9.5019997872337e-18,up
AT5G04780,337.848645901663,-2.04949568433298,0.228528848887866,-8.9682142727574,3.0136034692582997e-19,9.553483189198529e-18,down
AT1G67370,286.170042015825,-2.10191258935308,0.234618624454176,-8.95884797825847,3.2808810806055803e-19,1.03595122057058e-17,down
AT3G24463,142.363586541632,-2.87041568182328,0.320601460854372,-8.95322084364148,3.45258199572507e-19,1.08872635165064e-17,down
AT5G05400,304.472498428652,-2.23326925671859,0.249612325125827,-8.94695105937907,3.6543619268264503e-19,1.15083474347327e-17,down
AT4G19380,192.420812831588,2.51251949646821,0.281485739236789,8.92592109028531,4.420055312205721e-19,1.3883044783903e-17,up
AT5G62360,744.538276693815,2.25861958839246,0.253445168156063,8.91166955292543,5.02697703032523e-19,1.5706671294619602e-17,up
AT4G32450,477.464519192587,-2.1444920969472,0.240699637184637,-8.90941142259467,5.130419267558091e-19,1.60089200439058e-17,down
AT2G07798,318.155500126033,-9.34129405828875,1.04889471529241,-8.9058452884707,5.29807750372631e-19,1.64889710679858e-17,down
AT4G31877,87.3824761789451,-5.44831617674777,0.613013661852322,-8.88775653104499,6.23551310306323e-19,1.93309004263925e-17,down
AT3G26220,235.79751508304,-2.28768375404697,0.25742888436062,-8.88666304765656,6.297161593868711e-19,1.94879801092253e-17,down
ATMG00120,163.321516534788,-7.79019451083102,0.877050168156392,-8.88226784929127,6.55108626550275e-19,2.0204261013412902e-17,down
AT4G02850,195.090520053353,2.48517842483669,0.280067892945903,8.87348563484468,7.089138874934841e-19,2.1807323979841402e-17,up
AT1G19610,132.388828419762,-3.23280291478968,0.365603032006749,-8.84238540650287,9.36963767671434e-19,2.85648302657533e-17,down
AT1G54970,188.179449969296,2.61913657061325,0.296249491967807,8.84098248815857,9.4880530824021e-19,2.88521420547797e-17,up
AT4G22280,153.63455774003,-2.99931193223285,0.339874737872811,-8.82475688250552,1.09697855750229e-18,3.3146803982452203e-17,down
AT5G02230,350.671173622812,-2.06729117994242,0.234417813384601,-8.81883142792862,1.15660410051838e-18,3.49042939108397e-17,down
AT5G64410,276.350645788979,2.16828902404329,0.246152597094004,8.80871885830736,1.26584221907503e-18,3.80565738180605e-17,up
AT5G50790,136.513514616663,-2.89965513119121,0.329466226376352,-8.80106942396855,1.3551847973414001e-18,4.06913412545115e-17,down
ATMG01280,294.27299699415,-9.2280690903857,1.04983976634502,-8.78997861027204,1.49588444529648e-18,4.4691185974558603e-17,down
AT3G48835,90.3157288998394,-4.3694936926553,0.498217072061058,-8.77026087159015,1.7825281404336398e-18,5.31220090390653e-17,down
AT5G56380,391.711381061875,-2.10500328985833,0.240235895598765,-8.76223465528249,1.91417291540878e-18,5.69740918500288e-17,down
AT1G21940,615.232152877532,-12.7397096776313,1.45591074831772,-8.75033699170904,2.1271656240824498e-18,6.28435279857329e-17,down
AT5G42370,279.888394621824,-2.08838346325119,0.238702201096891,-8.74890744054553,2.15428267772681e-18,6.356598491967451e-17,down
AT3G45710,176.241245344003,2.59858966061757,0.297406799105349,8.73749244615311,2.38341623457544e-18,6.98949986923223e-17,up
AT1G15830,338.778772548348,-2.3863410960293,0.273783798416998,-8.71615161242917,2.87817833408566e-18,8.39914364461599e-17,down
AT3G12320,148.069881392886,-2.98660110692547,0.342682011809707,-8.71537169737391,2.8980624524292298e-18,8.436542536821731e-17,down
AT1G55120,153.959482231208,2.68190332424378,0.307849928530036,8.71172306925553,2.9929013009298398e-18,8.691429069890061e-17,up
AT5G63140,320.543192511584,2.02770706261498,0.232864236607544,8.70767917029856,3.1015971759430197e-18,8.99613926937253e-17,up
AT1G34180,151.438163091195,-2.67147965378747,0.307356596436387,-8.69179215530643,3.56766325653256e-18,1.03228714662653e-16,down
AT3G21890,87.8204279736352,-4.16160413798476,0.479302643434438,-8.68262296273775,3.8674474369543095e-18,1.11362892361323e-16,down
AT1G65390,115.012877103136,3.37031215655997,0.388987056243983,8.66432983427096,4.54176702553487e-18,1.30622314056076e-16,up
AT2G29350,200.713618820071,-2.50614671232158,0.290035038101146,-8.6408412194929,5.58006225358829e-18,1.59522953359768e-16,down
AT4G22666,88.453104545489,3.76806267311141,0.438514906918361,8.59278125706433,8.48890502645446e-18,2.4066348205046797e-16,up
AT5G14650,354.210832658341,2.17137540286141,0.252772379175146,8.59024000148711,8.67878473301857e-18,2.4546359047616797e-16,up
AT2G34060,151.97461397979,2.61167766728426,0.305060963571184,8.56116638691085,1.1173131748379201e-17,3.13412253778567e-16,up
AT1G30500,282.552378628168,-2.1057519093717,0.246365524490057,-8.54726696736613,1.2603742649402501e-17,3.51887650039633e-16,down
AT1G17190,267.629407303983,2.09675916479033,0.245898094145275,8.52694353764114,1.50265166285158e-17,4.15640762965586e-16,up
AT5G62130,302.816951157889,-2.01091375919949,0.235873114246376,-8.52540471017414,1.52276454369799e-17,4.20716578965449e-16,down
AT5G57320,155.212761253664,-2.70908718673549,0.318102280671705,-8.51640290354092,1.64585523773389e-17,4.53151215454968e-16,down
ATMG01410,91.9572134244318,-6.211744318669,0.73065995565679,-8.5015529735515,1.87070974966179e-17,5.12694746661041e-16,down
AT5G35740,275.437926549813,2.14274750893851,0.252105448409379,8.49940976070865,1.90557125290511e-17,5.21650130482775e-16,up
AT1G58120,245.998292931372,-8.96950897335916,1.05764522823343,-8.48064051528964,2.23957578958616e-17,6.08894233180082e-16,down
AT2G21430,142.614707246914,-3.34662386174048,0.395601410555331,-8.45958526043326,2.68330105786438e-17,7.27049711149609e-16,down
AT5G13210,213.406897145765,-2.29351323254484,0.271383238543884,-8.45119707779583,2.88331075731921e-17,7.79473511755005e-16,down
AT5G49700,204.68082868102,-2.24298820361186,0.265498218740133,-8.44822317172407,2.95769594547838e-17,7.96875394069012e-16,down
AT4G08780,104.253939705948,3.42508635943058,0.405463324175087,8.44733951313327,2.98016116271394e-17,8.01119674720094e-16,up
AT2G07722,241.745158618419,-8.94424306240879,1.05923260575567,-8.4440783014113,3.06453739394697e-17,8.21027745576971e-16,down
AT3G28500,87.5232609451475,-3.73616420261187,0.443450575540366,-8.42520995278711,3.60103953906652e-17,9.60451562425218e-16,down
AT5G35050,457.356374156006,-12.3100079854817,1.46125468727178,-8.42427271077908,3.62997913576372e-17,9.670896422970501e-16,down
AT5G44980,99.6873704749123,-3.50749941237169,0.416920677444246,-8.41286988660028,4.00098706963864e-17,1.06237555438647e-15,down
AT2G23630,144.705171782794,2.67580059518948,0.31818341119541,8.40961690974568,4.11352032282631e-17,1.08862354352757e-15,up
AT3G63480,238.140215264407,-2.10106177247354,0.250366743711233,-8.39193633039723,4.78199877452162e-17,1.25994583605525e-15,down
AT1G01580,225.357307170319,2.24817135548339,0.268181632572753,8.38301763590577,5.15877429338754e-17,1.3562235810292301e-15,up
AT1G02980,77.2483574981524,-4.43261335578496,0.529541646978907,-8.37066051569976,5.72961560945368e-17,1.4996891909349602e-15,down
AT2G30750,116.631258078737,2.9995982199106,0.358852850469843,8.35885298384353,6.33309731109924e-17,1.6558309519523502e-15,up
AT2G40130,235.006727008397,2.127243983622,0.25492004124636,8.34474988008568,7.13647604864509e-17,1.859768774642e-15,up
AT1G31820,241.48164573293,-2.10603555753494,0.252401727926549,-8.34398232863055,7.182972886719181e-17,1.86984455593101e-15,down
AT5G40020,298.102116120208,-2.13076468214254,0.255648889118023,-8.33473084703627,7.76746847011063e-17,2.01321650217167e-15,down
AT2G30790,138.889936952217,-2.71470114118509,0.326098775599397,-8.32478176649158,8.4484242212183e-17,2.18260102364396e-15,down
AT4G13880,154.697600163326,-2.59082240135614,0.311304448495569,-8.32247150298275,8.61478384066598e-17,2.2207721928783803e-15,down
AT1G69230,273.803157354456,2.01866307858504,0.244081396363068,8.27045038525715,1.33453903665798e-16,3.3998699406683803e-15,up
AT3G07195,102.514422832436,3.21760270689093,0.389154513143238,8.26818808010744,1.3601021004660001e-16,3.4613003454396503e-15,up
AT5G07570,144.364832391729,-2.98772878606749,0.361801085513578,-8.25793206735795,1.48217864123367e-16,3.767953817347051e-15,down
AT1G69523,188.611227860302,2.26224548039157,0.273984318269554,8.25684292692219,1.4957605424163e-16,3.79843616042761e-15,up
ATMG01330,75.348091668044,-4.50055438508074,0.546153422959623,-8.24045807621619,1.71552570751053e-16,4.34266321993467e-15,down
AT3G16440,249.01340865175,2.03672628574106,0.247281221736653,8.23647776987336,1.77354619645768e-16,4.4847797940297905e-15,up
AT5G65090,212.44127931245,-2.15759578673715,0.262654940677183,-8.21456387294443,2.12936732120595e-16,5.35053971836917e-15,down
AT5G06510,167.985707404805,-2.53386717920919,0.308759678222034,-8.20660001267085,2.27540016539918e-16,5.6994834573183504e-15,down
AT1G63530,235.607716648382,-2.30308805490967,0.280911915664169,-8.19861289779897,2.43176619242873e-16,6.07203878446299e-15,down
AT4G24420,77.4151452523394,-4.05542623473982,0.494728149966751,-8.1972821538705,2.45882848477995e-16,6.133196944637641e-15,down
AT4G24260,130.193359232155,-2.77347038338077,0.3394177023657,-8.1712602614714,3.0518446213040003e-16,7.54146821481862e-15,down
AT5G06720,269.655352227604,-2.07204245246537,0.254779386254173,-8.13269269122997,4.1985804749743003e-16,1.02688846842327e-14,down
AT3G13680,68.6613577231798,-4.76045187918384,0.585474864193998,-8.13092443471058,4.26028871126852e-16,1.03839952973584e-14,down
ATMG00140,192.019955174945,-8.61119902360848,1.05922642917922,-8.1297055911654,4.30334315962856e-16,1.04714683550962e-14,down
AT2G30424,201.00017094697,2.40883074586893,0.296509308305354,8.12396332390433,4.51202159387742e-16,1.09457792141715e-14,up
AT2G22122,254.535049923844,2.1307518395421,0.262478508824838,8.11781447967624,4.7465363017283e-16,1.1479692812417e-14,up
AT4G19645,140.185395327192,-2.5843615981077,0.318468561554606,-8.11496615393409,4.8592022850004e-16,1.17165674490146e-14,down
ATMG01320,69.1232145249786,-4.92255508342939,0.608821531405229,-8.08538270988475,6.19692910800597e-16,1.47484441412972e-14,down
AT1G75640,277.741237019645,2.24010831257201,0.277368912600809,8.07627751634872,6.67738217552237e-16,1.5860277603173602e-14,up
ATMG00830,71.2884707248546,-5.57054941953627,0.690137075741456,-8.07165650903699,6.93507500675974e-16,1.6439640068159102e-14,down
AT4G23210,107.202213325696,2.9949443090681,0.371157098803933,8.0692092882486,7.07548905725292e-16,1.67226731966024e-14,up
AT3G23120,108.325634005434,-3.17804974478604,0.396512621569101,-8.01500273108506,1.10134568601312e-15,2.56489979227505e-14,down
AT2G07633,74.9309287756699,-5.91169940293411,0.738221642945527,-8.00802775077989,1.1656260623701102e-15,2.6988030780637202e-14,down
AT1G80660,73.9336974332466,-5.89543195902179,0.73755775384985,-7.99318009776081,1.3150181001447802e-15,3.0417439019918604e-14,down
AT1G22900,94.2144662853291,3.14040365739601,0.393484509053216,7.98100963352356,1.4514113706165301e-15,3.3539826551778404e-14,up
AT2G32210,155.908795077443,-2.35969639099428,0.296398753951602,-7.96122237200627,1.7034792156699902e-15,3.8912681681587e-14,down
ATMG00630,527.766122472825,-12.5176182951336,1.57493499101791,-7.94802221458248,1.8951267589872603e-15,4.30843532036047e-14,down
AT5G23980,75.6940507653873,3.66817997109569,0.462601597650567,7.92945806872569,2.2010426061100502e-15,4.98019791947421e-14,up
AT5G64060,211.371862380425,-2.17956447347901,0.275462447984924,-7.91238330096557,2.5250753245621002e-15,5.69717136792266e-14,down
AT2G07665,276.571286590422,-11.583937366768,1.46450616445389,-7.9097907867719,2.57821805479651e-15,5.806098413778051e-14,down
AT5G08030,101.869196470019,-2.93965897018301,0.372731105866333,-7.88680881181195,3.10011798241291e-15,6.92263015511492e-14,down
AT1G56680,129.41396766029,2.55076550760396,0.323491889193507,7.88509880097221,3.1428675247014203e-15,7.01153183945306e-14,up
AT1G73690,246.805191983609,-2.01358383323967,0.255441631458897,-7.8827551395579,3.20240233663385e-15,7.13767938167943e-14,down
AT5G36180,95.3568159851491,3.07198836408361,0.389856183558429,7.87979899675798,3.2790813838622703e-15,7.30176788378509e-14,up
AT4G22513,229.96509034154,2.16194948516991,0.275615523177056,7.84407735910098,4.3614818963452205e-15,9.58393570770898e-14,up
AT2G07706,250.274120607051,-11.4421029841156,1.46133392615454,-7.82990306276215,4.88246269673786e-15,1.06730098016327e-13,down
AT5G17540,84.6735167777278,-3.81397948996409,0.487365878673219,-7.82570068373905,5.048371641004181e-15,1.1025588238098e-13,down
AT3G48280,213.414019298585,-2.01500710634233,0.258518243382985,-7.79444839162541,6.46904461418711e-15,1.40178548143632e-13,down
AT2G21650,89.2205020303639,3.31485783384401,0.425417117309938,7.79201799590252,6.5947337937884405e-15,1.42722475422959e-13,up
AT1G62770,181.21967936453,2.16496236807174,0.27847377784819,7.77438502397152,7.58148154309863e-15,1.63337135302624e-13,up
AT1G77880,71.9165273747974,-4.03101385677837,0.518680282800007,-7.77167359248289,7.74558345533591e-15,1.66571912308399e-13,down
AT5G64870,112.634690793419,-2.68489386956579,0.345946006901496,-7.7610199742247,8.42490456896803e-15,1.80045565770668e-13,down
AT5G19810,74.9495965517763,-3.68929745931934,0.475658618521143,-7.75618755903053,8.752055889860961e-15,1.86869701383606e-13,down
AT2G37770,210.757912325326,-2.0037270975911,0.258638570787923,-7.74720913236914,9.393418213245621e-15,1.99670780203372e-13,down
AT5G53870,116.752007242941,-2.82550824866397,0.365292973455615,-7.7349099325265,1.03476334586141e-14,2.19173343647361e-13,down
AT1G48720,229.913844727382,-11.317848740038,1.46339811842424,-7.73395058907474,1.04259512999249e-14,2.20440995111166e-13,down
AT3G46270,141.114133537481,2.42839317299763,0.313989910177856,7.73398473735061,1.04231535543081e-14,2.20440995111166e-13,up
AT3G09600,108.086996481254,-2.84694350508538,0.368485223910929,-7.72607236423015,1.1091559273487401e-14,2.33892766269804e-13,down
AT1G60970,62.082295679014,-4.76643638646647,0.618221059306038,-7.70992238895398,1.25894275172024e-14,2.64544211499241e-13,down
AT4G39404,81.1612338165454,-3.27979800541408,0.42607513181639,-7.6976987402012,1.38538517768903e-14,2.90347055106363e-13,down
AT2G38250,127.463248644122,-2.52612319834964,0.328178972260907,-7.69739505534599,1.38868055699057e-14,2.90782399788789e-13,down
ATMG01050,87.649227358948,-6.88671637606446,0.896664730336881,-7.68036942132996,1.5863046794976302e-14,3.3013669576537e-13,down
AT1G67650,143.694868604175,-2.52327305321884,0.328787130377253,-7.67448850666268,1.6608001260291e-14,3.4503881469486997e-13,down
AT1G79890,203.522160002725,-2.13548716225263,0.278484002639704,-7.66825793227151,1.74348019010409e-14,3.61272705017141e-13,down
AT1G07902,120.927367320823,-2.55291103905122,0.334269791481864,-7.63727714590605,2.2186359325683402e-14,4.56560847813266e-13,down
AT5G15180,115.051521139105,2.64136784047644,0.345952788253145,7.63505290364552,2.25727716564769e-14,4.6411251697826e-13,up
AT1G34315,168.577547744296,-2.26160568771828,0.296282607185019,-7.6332718589383,2.28869544895668e-14,4.69460734849211e-13,down
AT1G65985,119.378614360144,2.79453831910102,0.36646958709683,7.62556680689204,2.42964443205953e-14,4.961338087056719e-13,up
AT1G29720,119.300592654992,2.72618846039769,0.358009725019552,7.61484470917322,2.64008688143997e-14,5.3589722743923e-13,up
AT2G07827,132.684359732089,-8.07647532436266,1.06061591985899,-7.61489166166433,2.63912736689229e-14,5.3589722743923e-13,down
AT4G25090,167.535762454921,2.18323211891968,0.287000935349707,7.60705576188957,2.80410350975327e-14,5.682237256478799e-13,up
AT5G63750,65.275256517684,-3.97019604176288,0.5219621211826,-7.60629149250847,2.82072712914351e-14,5.71107525867555e-13,down
AT5G25140,114.492645499984,-2.65954058569055,0.349884762662387,-7.60119007599314,2.9341976244815e-14,5.91572901131738e-13,down
AT1G52040,68.6575567951563,3.74241376759711,0.492481997685765,7.59908744925334,2.98226209239919e-14,6.0075593592963e-13,up
AT3G23110,238.844862553908,-2.10510154732615,0.277287961837253,-7.59175239118993,3.15607691232689e-14,6.34698500203498e-13,down
AT3G60140,61.0716914994391,-4.73734694874521,0.624163022319152,-7.58991926683358,3.2010487019131904e-14,6.43200619220285e-13,down
AT2G19990,125.653376585918,2.61777429483901,0.345209969350339,7.58313643075105,3.37299827880072e-14,6.76044012705725e-13,up
AT2G17740,118.639624264724,2.5863349222115,0.344261362701243,7.51270750199164,5.79168364245923e-14,1.13882438409509e-12,up
AT5G46900,95.0567709003081,2.88581384360736,0.384228871894304,7.51066370775283,5.882833713810211e-14,1.15484476630233e-12,up
AT4G32950,93.7295072855702,2.86734388156955,0.382041840357764,7.50531376061956,6.12816395944661e-14,1.20201644926828e-12,up
AT5G44585,102.630502251494,3.00716953032816,0.402848989894079,7.46475628775646,8.345393050318591e-14,1.61698764207918e-12,up
AT3G49130,57.3708493571845,-5.02389004985002,0.673388295020319,-7.46061386424667,8.61202941133233e-14,1.6645971990114499e-12,down
AT3G22560,69.9205314697839,-3.51412390513932,0.471599269407813,-7.45150413305773,9.22820010194061e-14,1.7793728968774198e-12,down
AT1G74500,186.175981669315,2.05589625019134,0.276255307408467,7.44201539321566,9.91606644919541e-14,1.9027847444432797e-12,up
AT5G57220,137.250555568071,2.41957558595622,0.325491343789037,7.43360962472919,1.0567353577540799e-13,2.02450479333449e-12,up
AT1G78190,227.689424488606,-2.08229820877836,0.280932071831566,-7.41210569232127,1.2430962124915e-13,2.36634367530978e-12,down
AT3G29970,63.873661251989,-3.75826957296268,0.507520048661731,-7.40516474742778,1.30987750791353e-13,2.48553942697965e-12,down
AT3G50310,104.180880209895,-2.66749977601982,0.360777155930185,-7.39376019843123,1.42733729101327e-13,2.7019800534320097e-12,down
AT5G63660,151.906399875596,2.2358670423534,0.302601555738023,7.38881542396662,1.48142641311244e-13,2.79771597368727e-12,up
AT3G02620,135.833211946669,-2.5744475005572,0.349052872776615,-7.37552302629173,1.63701102261994e-13,3.0720982799497297e-12,down
AT1G60030,166.705237703129,-2.13847721201651,0.290197869203007,-7.36903140567356,1.71872173128812e-13,3.2203772721804298e-12,down
AT4G01630,79.2296956427938,3.15017746920073,0.427823055664986,7.36327186552453,1.79456364924675e-13,3.3519584406235698e-12,up
AT1G31290,105.338241495398,-2.73930618547051,0.373019530053665,-7.34359990501413,2.07924062037894e-13,3.85653091290332e-12,down
AT5G47450,149.230519010213,2.27266072249667,0.30965715654695,7.33928047340993,2.1474517520282998e-13,3.97995502893382e-12,up
AT4G00690,165.687398497723,-2.22834772769511,0.303662882594975,-7.33822885646278,2.1643885085987099e-13,4.00823259028393e-12,down
AT1G33500,68.4411294291603,-3.77547299061721,0.515543178537294,-7.323291525899,2.41961366301281e-13,4.45668192513726e-12,down
AT2G19650,138.383230136805,-2.34255242657807,0.320302838500863,-7.3135550017043,2.60165742648188e-13,4.7699051019622794e-12,down
AT5G24290,76.6779075079654,3.18445727380707,0.43573770946733,7.30819757991551,2.70749486942838e-13,4.9601389123656895e-12,up
AT4G01985,153.857848270579,-3.01984478188648,0.413538582683118,-7.30244990030469,2.82574542107536e-13,5.15698539346254e-12,down
AT1G35730,108.902800993729,-7.79007755448974,1.06705736165008,-7.30052369672353,2.86649800383316e-13,5.22337204958025e-12,down
AT4G10500,95.2588489800451,-2.72822886336453,0.375638748786834,-7.26290584284939,3.78861671821378e-13,6.81009560846996e-12,down
AT5G45990,75.9087361106906,-3.17018331303929,0.436613967637372,-7.26083805837442,3.84699300106021e-13,6.90982467481627e-12,down
AT1G05680,129.114734930718,2.37161963252456,0.326701772779852,7.25927996149161,3.8915628145580697e-13,6.98462375536209e-12,up
AT1G14880,55.8940563179006,4.94204670917602,0.6808144519284,7.25902144876291,3.89900653047041e-13,6.9927261374049e-12,up
AT1G66500,223.50965160446,-2.05595228762212,0.28348735214815,-7.25235983913556,4.09571998591357e-13,7.33450350965812e-12,down
AT5G10230,60.526645612689,4.04470826451543,0.558376690003091,7.24369110840397,4.3663525252513697e-13,7.807430796275309e-12,up
AT5G03435,71.1256333063851,-3.47135361365283,0.479725913927698,-7.23611861037805,4.61707571913701e-13,8.218807941202049e-12,down
AT3G59370,84.1728604568045,2.98288900549166,0.412904993927429,7.22415337513676,5.042332360902349e-13,8.93582151351893e-12,up
AT4G18490,140.055187751936,-2.61636933992212,0.362481235844064,-7.21794421669777,5.27793567658749e-13,9.318514651885699e-12,down
AT1G09350,98.2929233569961,2.65191321983737,0.368392261087787,7.19861272874412,6.08282453516365e-13,1.0668854113070599e-11,up
AT1G55675,179.26374922079,2.11327364298439,0.295042852704016,7.16259900423484,7.91616571937417e-13,1.3713119875702498e-11,up
AT2G26820,69.7231596969936,3.2680347195862,0.457027868684566,7.15062459755984,8.638393240550799e-13,1.4910129070512498e-11,up
AT1G32583,95.5702477516873,-2.73753003986423,0.383725051484573,-7.13409257298461,9.74277463045823e-13,1.67196098636713e-11,down
