gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT2G39805,,,,,,,,537.309066505901,-1.00311064202555,0.193174802213485,-5.1927613256566,2.07197737626389e-07,1.67661599826425e-06,down
AT2G21188,,,,,,,,92.4049955190613,-1.85192825452423,0.356833586147836,-5.18989334640987,2.10414566429448e-07,1.70149258646252e-06,down
AT2G44660,,,,,,,,483.69551188274,-1.01770828565467,0.196157641407755,-5.18821636695329,2.12317832363401e-07,1.7134006005229e-06,down
AT1G05397,,,,,,,,28.2656098795454,-4.18834454557907,0.80741547365204,-5.18734738465522,2.13310605702993e-07,1.72083050650089e-06,down
AT1G18170,,,,,,,,725.346403523445,1.01060862435089,0.194906154890213,5.18510369731601,2.15894706523546e-07,1.74050068876175e-06,up
AT5G42200,,,,,,,,170.150919569724,-1.44223781496467,0.278373431641697,-5.18094635130632,2.20762985695415e-07,1.77734678972521e-06,down
AT5G44490,,,,,,,,175.304651661982,-1.42188917807679,0.274663346786658,-5.17684356035037,2.2567128887088e-07,1.81380449045009e-06,down
AT1G01715,,,,,,,,129.123840790169,-1.59892832153128,0.308944777420916,-5.17545023702682,2.27362026172668e-07,1.82677850109989e-06,down
AT4G18290,,,,,,,,179.349479238118,1.46888835862053,0.284070103087861,5.17086572171311,2.33011963286005e-07,1.8709144216617e-06,up
AT1G64220,,,,,,,,186.557001689243,-1.38638738496797,0.268133185327669,-5.17051771593936,2.33446339921067e-07,1.87377188307189e-06,down
AT1G53790,,,,,,,,138.557343110397,-1.53957593564328,0.297842394683315,-5.1690960156302,2.35229029838815e-07,1.88681188551154e-06,down
AT2G42450,,,,,,,,346.24031687883,-1.20806772583279,0.233749017958926,-5.16822588767012,2.36326576084509e-07,1.89497873621542e-06,down
AT4G17360,,,,,,,,247.200236829204,1.23162842047334,0.238371694174284,5.16684006773405,2.38084818531385e-07,1.90715526951768e-06,up
AT1G79760,,,,,,,,108.90602942782,-1.72944304294551,0.334766112869703,-5.16612338124751,2.38999057086067e-07,1.91383646148994e-06,down
